id,status,coordinates/0,coordinates/1,coordinates/2,requestDate,installDate,roofAccess,notes,panoramas/0,name,panoramas/1,panoramas/2,panoramas/3,panoramas/4,panoramas/5,panoramas/6,panoramas/7,panoramas/8,panoramas/9
7400,,-73.97644799999999,40.674286,40,1603666875651,,true,,7400.jpg,,7400a.jpg,,,,,,,,
7402,,-74.00200099999999,40.6558599,16,1603675787204,,true,,,,,,,,,,,,
7403,,-73.9219512,40.6983166,24,1603677702500,,true,,,,,,,,,,,,
7405,,-73.949519,40.671901,43,1603723909834,,false,,,,,,,,,,,,
7407,,-73.9797877,40.7238739,21,1603735592786,,true,,,,,,,,,,,,
7408,,-73.94851969999999,40.7703874,28,1603738226283,,true,,,,,,,,,,,,
7409,,-73.91857759999999,40.6963448,35,1603740869704,,false,,,,,,,,,,,,
7410,,-73.98725499999999,40.664691,43,1603742851943,,true,,,,,,,,,,,,
7411,,-73.9541903,40.6740181,46,1603762502777,,true,,,,,,,,,,,,
7412,,-73.98571749999999,40.7249501,56,1603764327144,,false,,,,,,,,,,,,
7413,,-73.9917732,40.715484,27,1603769880638,,false,,,,,,,,,,,,
7415,,-73.900559,40.702016,36,1603802432923,,true,,,,,,,,,,,,
7416,,-73.9667961,40.7113371,21,1603845248557,,true,,,,,,,,,,,,
7417,,-73.9165261,40.6871202,28,1603864148951,,false,,,,,,,,,,,,
7419,,-73.9165896,40.7001029,20,1603917108361,,false,,,,,,,,,,,,
7420,,-73.9188745,40.7066946,24,1603976454718,,true,,,,,,,,,,,,
7421,,-73.9188745,40.7066946,24,1603977052147,,true,,7421.jpg,,7421a.jpg,,,,,,,,
7422,,-73.9829883,40.7186369,29,1603977853038,,true,,7422.jpg,,,,,,,,,,
7423,,-73.9188745,40.7066946,24,1603978271705,,true,,,,,,,,,,,,
7424,,-73.904679,40.6973561,34,1604003189015,,false,,,,,,,,,,,,
7425,,-73.958322,40.657105,30,1604060573897,,true,,,,,,,,,,,,
7426,,-74.03529089999999,40.6393755,28,1604069358148,,true,,,,,,,,,,,,
7429,,-73.94076249999999,40.6909321,28,1604167862164,,true,,,,,,,,,,,,
7435,,-73.9474074,40.6804658,29,1604251635973,,false,,,,,,,,,,,,
7437,,-73.9610211,40.7187844,23,1604321047321,,false,,,,,,,,,,,,
7438,,-73.969374,40.678027,43,1604324211192,,true,,,,,,,,,,,,
7439,,-73.9620789,40.6409499,32,1604331736325,,false,,,,,,,,,,,,
7440,,-73.92763839999999,40.7061244,21,1604344719396,,true,,7440.jpg,,7440a.jpg,,,,,,,,
7441,,-73.9371073,40.6674917,43,1604346758351,,true,,,,,,,,,,,,
7443,,-73.943261,40.6811965,35,1604370840078,,true,,,,,,,,,,,,
7444,,-73.9667439,40.7109082,23,1604415278628,,true,,,,,,,,,,,,
7445,,-73.9472333,40.7905603,36,1604421490755,,true,,,,,,,,,,,,
7446,,-73.998085,40.712137,23,1604428085876,,false,,7446.jpg,,,,,,,,,,
7447,,-73.9451553,40.688063,25,1604439816550,,true,,,,,,,,,,,,
7448,Installed,-73.9218844,40.7084572,28,1604440343413,1604811600000,true,,,,,,,,,,,,
7449,Installed,-73.9326066,40.6809938,31,1604441842995,1640840400000,false,Omni,7449.jpg,,7449a.jpg,,,,,,,,
7450,,-73.967466,40.6844589,45,1604441993748,,true,,,,,,,,,,,,
7451,,18.6713802,50.29449229999999,-1,1604455618537,,false,,,,,,,,,,,,
7452,,37.6172999,55.755826,-1,1604475611812,,false,,,,,,,,,,,,
7453,,-73.9718342,40.6869871,37,1604506799837,,false,,,,,,,,,,,,
7454,,-73.9636496,40.8018227,49,1604508059033,,true,,,,,,,,,,,,
7455,,-73.957898,40.777342,46,1604519183066,,true,,,,,,,,,,,,
7456,,-74.20692679999999,22.7542934,5,1604519215329,,false,,,,,,,,,,,,
7457,,-73.97774580000001,40.7772517,15,1604519493744,,true,,,,,,,,,,,,
7458,,-73.9692695,40.6891819,37,1604521105773,,true,,,,,,,,,,,,
7459,,-73.978701,40.670847,39,1604524836517,,true,,,,,,,,,,,,
7460,,-75.036137,39.918115,47,1604546435113,,false,,,,,,,,,,,,
7461,,-73.9348832,40.7100129,14,1604548749940,,true,,,,,,,,,,,,
7462,,6.7734556,51.2277411,-1,1604568708603,,false,,,,,,,,,,,,
7463,,-73.93324960000001,40.66941600000001,48,1604580809900,,true,,7463.jpg,,,,,,,,,,
7464,,-73.9662669,40.6753866,54,1604585316022,,true,,,,,,,,,,,,
7465,Installed,-73.9400005,40.6757481,35,1604587955019,1611550800000,true,Omni only,7465.jpg,,7465a.jpg,7465b.jpg,,,,,,,
7466,,-73.93926569999999,40.6765323,39,1604591124189,,true,,7466.jpg,,7466a.jpg,,,,,,,,
7467,,-73.958897,40.67207870000001,65,1604594954536,,true,,7467.jpg,,,,,,,,,,
7468,,-73.9261315,40.6740827,33,1604599042941,,true,,,,,,,,,,,,
7469,,-73.92957559999999,40.6867437,23,1604599494768,,true,,,,,,,,,,,,
7470,,-73.9506085,40.6742044,42,1604621961260,,true,,,,,,,,,,,,
7471,,-73.9061715,40.6970615,21,1604622790865,,true,,,,,,,,,,,,
7472,,-73.9061715,40.6970615,21,1604626931790,,true,,,,,,,,,,,,
7473,,-0.1277583,51.5073509,5,1604632704361,,false,,,,,,,,,,,,
7474,,-73.92343869999999,40.6961484,5,1604676021896,,false,,,,,,,,,,,,
7475,,-73.94418499999999,40.69210349999999,33,1604676795853,,true,,,,,,,,,,,,
7476,,-73.9321532,40.6949203,32,1604696303603,,true,,7476.jpg,,7476a.jpg,,,,,,,,
7477,,-73.93446089999999,40.6852706,32,1604710370080,,true,,,,,,,,,,,,
7478,,-73.9517292,40.6885289,29,1604744922030,,true,,,,,,,,,,,,
7479,,37.6172999,55.755826,-1,1604746139910,,false,,,,,,,,,,,,
7480,,-73.9252126,40.682993,28,1604759305032,,true,,,,,,,,,,,,
7481,,-73.9325492,40.6813623,31,1604761204246,,true,,,,,,,,,,,,
7482,,-73.9339476,40.6712274,5,1604762562266,,true,,,,,,,,,,,,
7483,,-73.95339700000001,40.64506799999999,17,1604775115749,,true,,7483.jpg,,,,,,,,,,
7484,Installed,-73.917493,40.686016,24,1604780956371,1604466000000,true,,,,,,,,,,,,
7486,,-73.964522,40.7142722,24,1604889838025,,true,,,,,,,,,,,,
7487,,-73.9165261,40.6871202,28,1604926851145,,false,,,,,,,,,,,,
7488,,-73.9555714,40.6671531,45,1604928562784,,true,,7488.jpg,,,,,,,,,,
7489,Installed,-73.91389,40.659884,33,1604933076774,1607317200000,true,hub Omni + sectors,7489.jpg,Brownsville,7489a.jpg,7489b.jpg,,,,,,,
7493,,-73.9961671,40.6628299,24,1604948781008,,false,,7493.jpg,,,,,,,,,,
7494,,-73.9592644,40.8006786,77,1604956853092,,true,,,,,,,,,,,,
7495,,-73.911574,40.67673500000001,37,1604958204312,,true,,,,,,,,,,,,
7498,NN assigned,-73.95829909999999,40.6737747,49,1604985945783,1608613200000,true,Omni,7498.jpg,,,,,,,,,,
7501,,-73.9484894,40.6963449,24,1605013888151,,true,,,,,,,,,,,,
7502,,-73.979261,40.6769225,30,1605016439996,,true,,,,,,,,,,,,
7503,Installed,-73.9145152,40.7039919,31,1605021542113,1608354000000,true,Omni,7503.jpg,,7503a.jpg,,,,,,,,
7504,,-73.9145152,40.7039919,31,1605021917303,,true,,,,,,,,,,,,
7505,,-73.9145152,40.7039919,31,1605023501677,,true,,,,,,,,,,,,
7506,,-73.9145152,40.7039919,31,1605025480909,,true,,,,,,,,,,,,
7507,,-73.9645361,40.67418139999999,62,1605030211418,,true,,,,,,,,,,,,
7508,,-73.99141639999999,40.6701542,19,1605030484561,,true,,,,,,,,,,,,
7509,,-73.9432839,40.6643707,39,1605032524338,,true,,,,,,,,,,,,
7510,,-73.93476509999999,40.671448,44,1605033187471,,true,,,,,,,,,,,,
7511,,-73.9566011,40.6772397,47,1605034707397,,true,,,,,,,,,,,,
7512,Installed,-73.975437,40.698868,45,1605037727925,1605070800000,true,hub Omni+Sectors,,Navy Yard,,,,,,,,,
7514,,-73.9782853,40.6443616,24,1605071566605,,true,,,,,,,,,,,,
7515,,-73.9945616,40.7171001,35,1605111248208,,true,,,,,,,,,,,,
7516,Installed,-73.9529045,40.6846159,27,1605111529707,1607230800000,true,Omni only,7516.jpg,,,,,,,,,,
7517,,-73.9729121,40.6436799,28,1605130833871,,true,,,,,,,,,,,,
7518,,-73.9406204,40.7534334,37,1605133621170,,true,,7518.jpg,,,,,,,,,,
7519,,-73.9347253,40.6826831,29,1605139615729,,true,,,,,,,,,,,,
7520,,-73.9347253,40.6826831,29,1605139633657,,true,,,,,,,,,,,,
7521,,-73.92378699999999,40.684252,24,1605155819719,,true,,,,,,,,,,,,
7523,,-73.9758633,40.6419203,21,1605187507280,,true,,,,,,,,,,,,
7524,,-73.9764296,40.6876835,25,1605193205355,,true,,,,,,,,,,,,
7525,,-73.9681279,40.6962047,228,1605197626442,,true,,,,,,,,,,,,
7526,,-73.97461229999999,40.6772437,41,1605202133738,,true,,,,,,,,,,,,
7527,,-73.91046320000001,40.6837644,31,1605207589026,,true,,7527.jpg,,,,,,,,,,
7528,,-73.947779,40.676988,35,1605207810296,,false,,,,,,,,,,,,
7529,,-73.9934249,40.7249597,56,1605208254886,,false,,7529.jpg,,,,,,,,,,
7530,Installed,-73.979276,40.6838005,23,1605214454045,1605934800000,true,,7530.jpg,,,,,,,,,,
7531,,-73.9462345,40.8157019,24,1605219860076,,true,,,,,,,,,,,,
7532,,-73.822751,40.7593824,45,1605221487250,,true,,,,,,,,,,,,
7533,,-73.9915685,40.7134152,28,1605223588880,,true,,,,,,,,,,,,
7534,Installed,-73.9477513,40.6908051,29,1605230193713,1624161600000,true,Omni only,7534.jpg,,7534a.jpg,,,,,,,,
7535,Installed,-73.9867299,40.724785,7,1605233529931,1605848400000,false,,,,,,,,,,,,
7537,Installed,-73.9613996,40.6831575,41,1605270638040,1607576400000,false,Omni,,,,,,,,,,,
7538,,-73.9167508,40.7105174,35,1605288299385,,true,,,,,,,,,,,,
7539,,-73.9472562,40.6924279,33,1605290160346,,false,,,,,,,,,,,,
7542,,-73.9570602,40.8040668,33,1605388475315,,true,,,,,,,,,,,,
7543,,-73.99180729999999,40.6916004,38,1605408751120,,true,,,,,,,,,,,,
7544,,-73.9574937,40.6689706,43,1605440822096,,true,,,,,,,,,,,,
7545,NN assigned,-73.9504864,40.6838036,25,1605446993173,1605934800000,true,Omni,7545.jpg,,7545a.jpg,,,,,,,,
7546,,-73.9442713,40.7165671,19,1605458655506,,false,,,,,,,,,,,,
7547,Installed,-73.94309779999999,40.7049019,21,1605460659072,,true,sxt-kiosk-vpn-ospf,,,,,,,,,,,
7548,,-73.99298980000002,40.7156744,30,1605461627806,,true,,7548.jpg,,7548a.jpg,,,,,,,,
7549,,-73.93843199999999,40.6911761,30,1605462694077,,true,,,,,,,,,,,,
7550,,-73.9285814,40.6513271,16,1605470061649,,true,,,,,,,,,,,,
7551,,-73.965378,40.674402,62,1605472499963,,true,,,,,,,,,,,,
7552,,-73.938532,40.6773566,37,1605497362353,,true,,7552.jpg,,7552a.jpg,,,,,,,,
7553,Installed,-73.9798859,40.728723,20,1605548138858,1650427200000,false,SXT,7553.jpg,,,,,,,,,,
7554,,-73.9440472,40.7085479,28,1605548941470,,true,,7554.jpg,,7554a.jpg,,,,,,,,
7555,,-118.997594,35.3890936,25,1605551941775,,true,,,,,,,,,,,,
7557,,-73.9388441,40.6899997,27,1605559033222,,true,,,,,,,,,,,,
7558,,-73.9181936,40.6837652,25,1605567931221,,true,,,,,,,,,,,,
7559,,-73.942241,40.66505129999999,44,1605569539767,,true,,7559.jpg,,7559a.jpg,7559b.jpg,7559c.jpg,,,,,,
7560,,-73.844534,40.684064,19,1605570658113,,true,,,,,,,,,,,,
7561,,-73.944417,40.660267,15,1605571147688,,true,,,,,,,,,,,,
7562,,-73.9428132,40.6763115,32,1605571542078,,true,,,,,,,,,,,,
7563,,-74.0051089,40.7351689,30,1605572488274,,false,,,,,,,,,,,,
7564,,-73.9817702,40.6819636,21,1605572630294,,true,,,,,,,,,,,,
7566,,37.6172999,55.755826,-1,1605584553433,,false,,,,,,,,,,,,
7567,,-73.91408659999999,40.6789798,38,1605586430105,,true,,,,,,,,,,,,
7569,,-73.98725499999999,40.664691,43,1605606085026,,true,,,,,,,,,,,,
7570,,-73.9762306,40.6688789,71,1605624336503,,true,,,,,,,,,,,,
7571,,-73.9386061,40.7260847,23,1605625404598,,true,,,,,,,,,,,,
7574,Installed,-74.01307369999999,40.6496897,27,1605644338150,1614229200000,true,Omni,7574.jpg,,,,,,,,,,
7575,,-73.9443746,40.6844555,27,1605658118112,,true,,,,,,,,,,,,
7576,,-73.9203679,40.6962511,24,1605659071665,,true,,,,,,,,,,,,
7577,,-74.14128699999999,40.6340216,14,1605667351060,,true,,,,,,,,,,,,
7578,,-73.9340303,40.6807715,30,1605670004170,,false,,,,,,,,,,,,
7579,,-73.9327043,40.6948443,26,1605708561392,,true,,,,,,,,,,,,
7580,Installed,-73.9145152,40.7039919,31,1605717301284,1608354000000,true,,,,,,,,,,,,
7581,,-73.91446930000001,40.7040626,31,1605718296946,,true,,,,,,,,,,,,
7582,Installed,-73.9271759,40.6849822,27,1605722118590,1609045200000,true,Omni hub,,,,,,,,,,,
7583,,-73.9819751,40.7469069,106,1605722710555,,false,,,,,,,,,,,,
7584,,-73.9819751,40.7469069,106,1605722722280,,false,,,,,,,,,,,,
7586,,-73.94181139999999,40.6840964,25,1605738327218,,true,,,,,,,,,,,,
7587,,-73.908901,40.694168,34,1605752122331,,true,,,,,,,,,,,,
7588,,-73.9812238,40.7033675,19,1605754074897,,true,,7588.jpg,,,,,,,,,,
7590,,-73.9303333,40.8307909,51,1605800898595,,true,,,,,,,,,,,,
7591,Installed,-73.9470518,40.6905532,27,1605801056475,1607230800000,true,Omni+AP,,,,,,,,,,,
7592,,-73.9954279,40.7178552,25,1605816706872,,true,,,,,,,,,,,,
7594,,-73.9303333,40.8307909,51,1605845811888,,true,,,,,,,,,,,,
7595,,-73.95558799999999,40.6541659,41,1605849912916,,false,,,,,,,,,,,,
7596,,-73.9740401,40.67987129999999,36,1605876232254,,true,,,,,,,,,,,,
7599,,-73.9524239,40.643228,15,1605894738326,,true,,,,,,,,,,,,
7600,Installed,-73.9163523,40.7041015,27,1605897914537,1607576400000,true,Omni,,,,,,,,,,,
7602,,-73.9303333,40.8307909,51,1605915713556,,true,,,,,,,,,,,,
7603,,-73.9303333,40.8307909,51,1605935082059,,true,,,,,,,,,,,,
7604,,-73.9303333,40.8307909,51,1605936609221,,true,,,,,,,,,,,,
7605,,-73.8850808,40.8546313,43,1605948663191,,true,,,,,,,,,,,,
7606,,-73.9405306,40.7159831,36,1605955790693,,false,,,,,,,,,,,,
7607,,-74.01563399999999,40.645864,28,1605964663919,,true,,7607.jpg,,,,,,,,,,
7608,,-73.9520591,40.6678195,54,1605969094287,,true,,,,,,,,,,,,
7609,,-73.9056579,40.6913575,31,1605969705445,,true,,,,,,,,,,,,
7610,,-74.013978,40.644308,42,1605977587248,,false,,,,,,,,,,,,
7611,Installed,-73.9963741,40.72097309999999,32,1605990842773,1605934800000,true,,,,,,,,,,,,
7612,,-73.92117089999999,40.6734534,39,1605995500050,,true,,,,,,,,,,,,
7613,,-73.99079069999999,40.7554569,29,1606011543769,,true,,,,,,,,,,,,
7615,,-73.9873467,40.7278696,26,1606056599611,,true,,,,,,,,,,,,
7617,,-73.9092753,40.69157670000001,28,1606059085786,,true,,,,,,,,,,,,
7618,,-74.00551899999999,40.7334,27,1606070554106,,true,,,,,,,,,,,,
7619,,-73.9715702,40.6393194,37,1606083548712,,true,,7619.jpg,,7619a.jpg,,,,,,,,
7620,,-73.981526,40.6859084,33,1606100345385,,true,,,,,,,,,,,,
7621,,-73.981071,40.727889,5,1606112510314,,true,,,,,,,,,,,,
7622,,-73.94249750000002,40.6895428,28,1606112850716,,true,,,,,,,,,,,,
7623,,-73.996017,40.660811,5,1606133365144,,true,,,,,,,,,,,,
7624,,-73.927095,40.685377,5,1606239865625,,true,,7624.jpg,,7624a.jpg,,,,,,,,
7626,,-73.9246703,40.6414256,19,1606266665457,,true,,,,,,,,,,,,
7628,,167.733333,8.716667,-1,1606301114285,,false,,,,,,,,,,,,
7629,,-73.96235399999999,40.79592299999999,48,1606320220281,,false,,,,,,,,,,,,
7630,,-73.852957,40.893873,60,1606342771233,,false,,,,,,,,,,,,
7632,Installed,-73.98971759999999,40.6625691,42,1606348913351,1623816000000,true,Omni only,,,,,,,,,,,
7633,,-73.9939529,40.7641961,27,1606356414680,,true,,,,,,,,,,,,
7637,,-73.91283,40.763414,25,1606408700186,,true,,,,,,,,,,,,
7638,Installed,-73.9939873,40.6800069,27,1606411999099,1606366800000,false,vpn,,,,,,,,,,,
7639,,-73.977126,40.6748895,38,1606413300526,,false,,,,,,,,,,,,
7640,Installed,-73.95302819999999,40.8235369,54,1606426932715,1606366800000,false,sxt-kiosk-vpn,,,,,,,,,,,
7641,Invalid,-110.7947798,33.4052917,17,1606469058365,,true,,,,,,,,,,,,
7642,Dupe,-110.7947798,33.4052917,17,1606469058681,,true,,,,,,,,,,,,
7643,Dupe,-110.7947798,33.4052917,17,1606469059040,,true,,,,,,,,,,,,
7646,,-73.91354679999999,40.6996788,32,1606495392431,,true,,,,,,,,,,,,
7647,,-73.9486785,40.6810035,30,1606536108942,,true,,,,,,,,,,,,
7651,,-73.9214374,40.6946452,35,1606579370161,,true,,,,,,,,,,,,
7652,,-73.94319209999999,40.672396,42,1606587444763,,false,,,,,,,,,,,,
7654,,-73.9889027,40.6619801,60,1606595149851,,true,,7654.jpg,,7654a.jpg,7654b.jpg,,,,,,,
7655,,-73.94319209999999,40.672396,42,1606601264665,,false,,,,,,,,,,,,
7656,,-73.9352244,40.79785469999999,25,1606618505367,,false,,,,,,,,,,,,
7659,,-73.98692849999999,40.7315867,17,1606653995661,,true,,,,,,,,,,,,
7661,,-74.0084119,40.64779720000001,53,1606661273170,,true,,,,,,,,,,,,
7663,,-73.9414578,40.7168343,18,1606673599925,,true,,,,,,,,,,,,
7664,,-73.9988087,40.6231912,25,1606678117305,,true,,,,,,,,,,,,
7665,,-73.9370739,40.853328,94,1606694616843,,true,,,,,,,,,,,,
7667,,-73.9519402,40.8111072,36,1606744970707,,true,,,,,,,,,,,,
7668,,-73.9655207,40.6904755,30,1606752126229,,true,,7668.jpg,,,,,,,,,,
7669,Installed,-73.9492923,40.6718202,43,1606776360953,1610168400000,true,omni only,7669.jpg,,,,,,,,,,
7670,,-73.93949529999999,40.6714642,47,1606854366107,,true,,,,,,,,,,,,
7671,,-73.9767356,40.6763835,35,1606857020189,,true,,,,,,,,,,,,
7672,,-73.945649,40.6724943,39,1606859453685,,false,,,,,,,,,,,,
7673,,-73.9614455,40.6537527,36,1606875096777,,false,,,,,,,,,,,,
7674,Installed,-73.944009,40.717585,14,1606929949896,1609995600000,true,Omni,7674.jpg,,7674a.jpg,,,,,,,,
7675,,-73.923097,40.688848,32,1606938330474,,true,,,,,,,,,,,,
7676,,-73.92213350000002,40.6997617,21,1606947739456,,true,,,,,,,,,,,,
7677,Not Interested,-73.951106,40.689587,29,1606992680108,,true,,,,,,,,,,,,
7678,,-73.96812709999999,40.6790573,39,1607012160248,,true,,,,,,,,,,,,
7679,,-73.9770822,40.7227374,23,1607012598995,,false,,,,,,,,,,,,
7680,,-73.950777,40.68489599999999,24,1607013656841,,true,,,,,,,,,,,,
7681,Powered Off,-73.9490404,40.6828452,32,1607015192531,1613278800000,true,Omni,7681.jpg,,7681a.jpg,7681b.jpg,7681c.jpg,,,,,,
7682,,-73.9465101,40.720475,5,1607016541161,,true,,,,,,,,,,,,
7683,,-73.83726290000001,40.7567556,21,1607016956426,,true,,,,,,,,,,,,
7684,,-73.83726290000001,40.7567556,21,1607017000285,,true,,,,,,,,,,,,
7685,,-73.96119,40.6071955,12,1607020210160,,true,,,,,,,,,,,,
7686,Installed,-73.944795,40.6746316,46,1607022084833,1615438800000,true,hub Omni,7686.jpg,,7686a.jpg,7686b.jpg,7686c.jpg,,,,,,
7687,,-73.9923919,40.6601169,43,1607023176913,,true,,,,,,,,,,,,
7688,,-73.9612496,40.6938285,28,1607029579766,,true,,7688.jpg,,,,,,,,,,
7689,,-73.91373399999999,40.692373,21,1607030924111,,true,,,,,,,,,,,,
7690,,-73.9457369,40.6873321,29,1607104383405,,true,,,,,,,,,,,,
7691,,-73.9612496,40.6938285,28,1607107331311,,true,,,,,,,,,,,,
7692,,-73.946022,40.695305,26,1607129929762,,true,,,,,,,,,,,,
7697,Installed,-73.9529045,40.6846159,27,1607199536650,1607835600000,false,,,,,,,,,,,,
7698,Installed,-73.9691137,40.6920966,39,1607202845054,1607144400000,false,,,,,,,,,,,,
7699,Installed,-73.9691137,40.6920966,39,1607209795338,1607144400000,true,,,,,,,,,,,,
7700,,-73.9478762,40.678704,37,1607214503758,,false,,,,,,,,,,,,
7704,,-73.95893149999999,40.6772522,40,1607376460490,,true,,,,,,,,,,,,
7706,,-73.946022,40.695305,26,1607387964405,,true,,7706.jpg,,,,,,,,,,
7707,,-73.9347322,40.6916251,29,1607400662781,,true,,,,,,,,,,,,
7708,Installed,-73.96177279999999,40.6842612,34,1607445011176,1619409600000,true,Omni,7708.jpg,,7708a.jpg,7708b.jpg,,,,,,,
7710,Installed,-73.91463,40.68594299999999,26,1607447793916,1614229200000,true,Omni,7710.jpg,,7710a.jpg,,,,,,,,
7711,Installed,-73.9945616,40.7171001,35,1607457681776,1611378000000,true,,,,,,,,,,,,
7712,,-73.95182539999999,40.65182480000001,32,1607458950105,,true,,,,,,,,,,,,
7713,,-73.99406909999999,40.6928201,40,1607463381631,,true,,7713.jpg,,7713a.jpg,,,,,,,,
7714,,-73.99475699999999,40.661524,26,1607464084403,,true,,,,,,,,,,,,
7715,,-73.9853175,40.6680639,37,1607485775499,,true,,,,,,,,,,,,
7717,,-73.9889657,40.6618842,54,1607533957051,,true,,,,,,,,,,,,
7718,,-73.9569454,40.6883585,30,1607535721713,,true,,,,,,,,,,,,
7719,,-73.9557975,40.7228016,5,1607542314571,,true,,,,,,,,,,,,
7720,,-73.8616459,40.710109,28,1607545002528,,true,,,,,,,,,,,,
7722,,-73.9356767,40.7158776,19,1607575836413,,true,,,,,,,,,,,,
7725,,-73.9444439,40.677763,32,1607619599780,,true,,7725.jpg,,7725a.jpg,,,,,,,,
7726,,-73.96456789999999,40.7143559,30,1607622994677,,true,,,,,,,,,,,,
7727,Installed,-73.9546076,40.6922472,49,1607627535204,1607576400000,true,,,,,,,,,,,,
7728,,-73.954078,40.809233,21,1607628970895,,true,,,,,,,,,,,,
7729,Installed,-73.9546076,40.6922472,49,1607630846792,1607576400000,true,,,,,,,,,,,,
7730,,-73.9945616,40.7171001,35,1607640471553,,true,,,,,,,,,,,,
7731,,-73.95118200000002,40.7277916,21,1607640869332,,true,,,,,,,,,,,,
7732,,-73.9839621,40.7470083,5,1607664359025,,false,,,,,,,,,,,,
7733,,-73.9525263,40.6888174,26,1607704011446,,false,,,,,,,,,,,,
7734,Installed,-73.9147639,40.6603482,25,1607711298954,1608181200000,true,Omni,,,,,,,,,,,
7735,,-73.99342500000002,40.7135419,22,1607714358606,,true,,,,,,,,,,,,
7736,Installed,-73.9546076,40.6922472,49,1607718616246,1607576400000,true,,,,,,,,,,,,
7737,,-73.9147639,40.6603482,25,1607740533080,,true,,,,,,,,,,,,
7740,,-74.00074760000001,40.6478469,61,1607787992181,,true,,,,,,,,,,,,
7741,,-73.9613996,40.6831575,41,1607797594039,,true,,,,,,,,,,,,
7742,,-73.87236,40.755317,30,1607800866203,,true,,,,,,,,,,,,
7743,,-73.9843094,40.7254772,26,1607809068281,,false,,,,,,,,,,,,
7744,,-73.9552005,40.7139126,19,1607809504248,,true,,,,,,,,,,,,
7745,,-73.905484,40.74691199999999,34,1607811932908,,false,,,,,,,,,,,,
7746,,-73.9433873,40.8253954,55,1607813697575,,true,,,,,,,,,,,,
7747,,-73.91315639999999,40.6755375,106,1607814029936,,true,,,,,,,,,,,,
7749,,-73.9778262,40.775884,43,1607842632288,,true,,,,,,,,,,,,
7750,,-73.9541145,40.7774153,39,1607884779980,,false,,,,,,,,,,,,
7751,,-73.9241234,40.681988,24,1607895504948,,true,,,,,,,,,,,,
7753,,-74.03736789999999,40.7707613,5,1607965020078,,true,,,,,,,,,,,,
7754,,-73.990831,40.6668919,34,1607966312619,,true,,,,,,,,,,,,
7755,Installed,-73.9443718,40.6883016,40,1607971175407,1609822800000,true,Omni,7755.jpg,,7755a.jpg,,,,,,,,
7756,,-73.9431807,40.6520356,18,1607996973001,,true,,7756.jpg,,,,,,,,,,
7757,,-73.962209,40.71958009999999,5,1608011786633,,true,,,,,,,,,,,,
7760,,-73.927493,40.698587,25,1608042054022,,true,,,,,,,,,,,,
7762,,-73.9554301,40.7260312,19,1608061548682,,true,,7762.jpg,,7762a.jpg,,,,,,,,
7763,,-73.91418600000002,40.659324,16,1608080533580,,true,,,,,,,,,,,,
7764,Installed,-73.9942052,40.7193611,32,1608085185583,1610082000000,true,Omni,7764.jpg,,7764a.jpg,,,,,,,,
7765,Installed,-73.95384589999999,40.67777540000001,50,1608090220510,1618632000000,true,Omni,7765.jpg,,7765a.jpg,7765b.jpg,7765c.jpg,,,,,,
7766,,-73.98408119999999,40.7021912,17,1608099860717,,true,,7766.jpg,,7766a.jpg,,,,,,,,
7768,,-73.97719479999999,40.7820341,38,1608110368038,,false,,,,,,,,,,,,
7769,,-73.9843149,40.7265908,28,1608131396402,,false,,,,,,,,,,,,
7770,Installed,-73.9391547,40.6873629,24,1608133522891,1621828800000,true,Omni,,,,,,,,,,,
7771,,-73.9662142,40.6835441,37,1608138457566,,true,,,,,,,,,,,,
7772,,100.8824551,12.9235557,-1,1608139023473,,false,,,,,,,,,,,,
7774,,-73.9403999,40.6753219,39,1608141178399,,true,,,,,,,,,,,,
7775,,-73.9403999,40.6753219,39,1608141178410,,true,,,,,,,,,,,,
7776,,-73.9517073,40.7239003,14,1608142286007,,true,,,,,,,,,,,,
7777,Installed,-74.00074760000001,40.6478469,61,1608147726089,1612414800000,true,,,,,,,,,,,,
7778,,-73.9476695,40.7921457,34,1608155795193,,false,,,,,,,,,,,,
7779,,-73.9975374,40.6763263,15,1608158505777,,true,,,,,,,,,,,,
7782,,-73.9193348,40.7008147,22,1608188625093,,true,,,,,,,,,,,,
7784,Installed,-73.98425910000002,40.7202773,26,1608250023151,1651377600000,true,Omni,7784.jpg,,,,,,,,,,
7785,,-73.9467208,40.6812777,28,1608251410488,,true,,,,,,,,,,,,
7787,Installed,-74.00074760000001,40.6478469,61,1608262857698,1612414800000,true,,,,,,,,,,,,
7788,,-73.958964,40.6940558,27,1608269522239,,true,,,,,,,,,,,,
7789,Installed,-73.9835363,40.7287185,27,1608320981077,1614315600000,true,Omni,7789.jpg,,7789a.jpg,7789b.jpg,,,,,,,
7790,,-73.96057309999999,40.62961930000001,36,1608324286968,,true,,,,,,,,,,,,
7791,,-73.92771379999999,40.6702227,45,1608333434614,,true,,,,,,,,,,,,
7794,,-73.9753735,40.6738191,44,1608385795899,,true,,,,,,,,,,,,
7796,Dupe,-73.96133139999999,40.6601112,44,1608426844958,,false,,,,,,,,,,,,
7797,,-73.9706519,40.6859595,56,1608428435858,,true,,,,,,,,,,,,
7798,Installed,-73.95152449999999,40.6885583,30,1608430330203,1613797200000,true,,,,,,,,,,,,
7800,Installed,-73.950355,40.815327,87,1608438595596,1618545600000,true,Hub Omni + sectors,7800.jpg,CCNY,,,,,,,,,
